kind,name,source,handler,auth_dependencies,review_status,test_evidence
rpc,cron.list,daemon/handlers_cron.py,list_cron_jobs,kernel-peer-uid; root-credential; policy=account_username,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,cron.mailto.get,daemon/handlers_cron.py,get_cron_mailto,kernel-peer-uid; root-credential; policy=account_username,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,cron.mailto.set,daemon/handlers_cron.py,set_cron_mailto,kernel-peer-uid; root-credential; policy=account_username,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,cron.update,daemon/handlers_cron.py,update_cron_job,kernel-peer-uid; root-credential; policy=account_username,reviewed-tested,SECURITY-AUDIT-REVIEW-2026-09-24.md; lifecycle-dns-review-tests.log (140 passed); outbound-security-tests.log (227 passed); root RPC role/ownership matrix. Deployment acceptance separate.
rpc,db.change_password,daemon/handlers_database.py,change_password,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"database/FTP lifecycle hardening: 47 database/FTP/RPC-authority tests; VM canary forced post-create bookkeeping failures and external delete failures, proving created DB/FTP objects are cleaned up or rows retained for retry; primary hashes deployed"
rpc,db.create,daemon/handlers_database.py,create_database,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"database/FTP lifecycle hardening: 47 database/FTP/RPC-authority tests; VM canary forced post-create bookkeeping failures and external delete failures, proving created DB/FTP objects are cleaned up or rows retained for retry; primary hashes deployed"
rpc,db.drop,daemon/handlers_database.py,drop_database,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"database/FTP lifecycle hardening: 47 database/FTP/RPC-authority tests; VM canary forced post-create bookkeeping failures and external delete failures, proving created DB/FTP objects are cleaned up or rows retained for retry; primary hashes deployed"
rpc,db.list,daemon/handlers_database.py,list_databases,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"database/FTP lifecycle hardening: 47 database/FTP/RPC-authority tests; VM canary forced post-create bookkeeping failures and external delete failures, proving created DB/FTP objects are cleaned up or rows retained for retry; primary hashes deployed"
rpc,dbmonitor.bootstrap_kill_privilege,daemon/dbmonitor.py,bootstrap_kill_query_privilege,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,dbmonitor.connections,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,dbmonitor.db_sizes,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,dbmonitor.kill_privilege_status,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,dbmonitor.kill_query,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,dbmonitor.processlist,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,dbmonitor.slow_queries,daemon/server.py,<lambda>,kernel-peer-uid; root-credential; policy=global_admin,reviewed-tested,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,disktree.get,daemon/disktree.py,get_disk_tree,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"3a309e9; source path scope and tenant UID du/find, bounded output and NUL records; 10 functional/filename tests; real VM root-vs-tenant path-swap canary; grouped route/policy denial tests."
rpc,disktree.top_files,daemon/disktree.py,get_top_files,kernel-peer-uid; root-credential; policy=account_username,reviewed-fixed,"3a309e9; source path scope and tenant UID du/find, bounded output and NUL records; 10 functional/filename tests; real VM root-vs-tenant path-swap canary; grouped route/policy denial tests."
rpc,dns.create_zone,daemon/handlers_dns.py,create_zone,kernel-peer-uid; root-credential; policy=mixed_admin_or_account_and_domain,pending,
rpc,dns.delete_record,daemon/handlers_dns.py,delete_record,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,dns.delete_zone,daemon/handlers_dns.py,delete_zone,kernel-peer-uid; root-credential; policy=root_internal,pending,
rpc,dns.list_records,daemon/handlers_dns.py,list_records,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,dns.set_record,daemon/handlers_dns.py,set_record,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,domain.add,daemon/handlers_domain.py,add_domain,kernel-peer-uid; root-credential; policy=account_username,pending,
rpc,domain.list,daemon/handlers_domain.py,list_domains,kernel-peer-uid; root-credential; policy=account_username,pending,
rpc,domain.remove,daemon/handlers_domain.py,remove_domain,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,domain.set_php_version,daemon/handlers_domain.py,set_domain_php_version,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,email_routing.get,daemon/handlers_email_routing.py,get_routing,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,email_routing.set,daemon/handlers_email_routing.py,set_routing,kernel-peer-uid; root-credential; policy=account_and_domain,pending,
rpc,errorpages.delete,daemon/custom_pages.py,rpc_delete_error_page,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-fixed,Shared no-follow file/tenant ACL fix; sandboxed HTML preview; test_feature_scope_review.py; test_custom_pages.py; Chromium error-preview-security.spec.js normal CSP and bypassCSP cases passed
rpc,errorpages.get,daemon/custom_pages.py,rpc_get_error_page,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-fixed,Shared no-follow file/tenant ACL fix; sandboxed HTML preview; test_feature_scope_review.py; test_custom_pages.py; Chromium error-preview-security.spec.js normal CSP and bypassCSP cases passed
rpc,errorpages.list,daemon/custom_pages.py,rpc_list_error_pages,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-fixed,Shared no-follow file/tenant ACL fix; sandboxed HTML preview; test_feature_scope_review.py; test_custom_pages.py; Chromium error-preview-security.spec.js normal CSP and bypassCSP cases passed
rpc,errorpages.set,daemon/custom_pages.py,rpc_set_error_page,kernel-peer-uid; root-credential; policy=account_and_domain,reviewed-fixed,Shared no-follow file/tenant ACL fix; sandboxed HTML preview; test_feature_scope_review.py; test_custom_pages.py; Chromium error-preview-security.spec.js normal CSP and bypassCSP cases passed
rpc,fail2ban.bootstrap,daemon/fail2ban.py,bootstrap_jails,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,fail2ban.get_jail,daemon/fail2ban.py,get_jail,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,fail2ban.list_jails,daemon/fail2ban.py,list_jails,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
rpc,fail2ban.recent_events,daemon/fail2ban.py,recent_events,kernel-peer-uid; root-credential; policy=global_admin,reviewed-fixed,"Manual router-to-handler review: admin-only root policy, fixed command/service allowlists, validated identifiers/CIDRs/settings, bound SQL, scoped IP ownership, root-controlled configuration/credential files, OLS no-store reveal, sandboxed template preview. 247 route/service/whitelist, 81 network, 23 dispatch/reconcile, 77 lifecycle/package, 57 mailqueue/template/IP/OLS, 36 monitor/audit tests; 251 audit-export/role tests. See SECURITY-AUDIT-REVIEW-2026-09-24.md for deployment and limitations."
